fact_id,relation,position,mean_invariance_gap,peak_invariance_gap,invariance_depth,split_eval,analysis_variant,model_name,model_variant
headquarters:10,headquarters,subject,0.3549447225819926,0.5361614729113439,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:11,headquarters,preanswer,-0.0736343484300139,-0.0362853440730011,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:11,headquarters,subject,0.3728586653585308,0.5918660721212041,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:12,headquarters,preanswer,-0.0660085497064773,0.0002510685692814,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:12,headquarters,subject,0.3568143976541856,0.4901797398924827,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:13,headquarters,preanswer,-0.0709889607064456,-0.0222541330491795,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:13,headquarters,subject,0.0468502782214451,0.0975693573116087,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:14,headquarters,preanswer,-0.0690640676939259,-0.0102380810707223,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:14,headquarters,subject,0.0467439426654748,0.0969166588768655,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:15,headquarters,preanswer,-0.0699285914134616,-0.0161929111197298,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:15,headquarters,subject,0.3520123307483599,0.5908608872297347,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:16,headquarters,preanswer,-0.0717660296745991,-0.0353335206415138,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:16,headquarters,subject,0.0467591751823384,0.0971340726257539,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:17,headquarters,preanswer,-0.0685619200351708,-0.0066943814357122,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:17,headquarters,subject,0.0496594273010451,0.097425845616004,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:2,headquarters,preanswer,-0.0675971018956047,-0.0131257576685326,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:2,headquarters,subject,0.0464499116220109,0.0995498111142831,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:3,headquarters,preanswer,-0.0726600209158028,-0.0232923526462971,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:3,headquarters,subject,0.0484570609097478,0.0979255433833482,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:4,headquarters,preanswer,-0.0711286685968932,-0.0194700017717539,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:4,headquarters,subject,0.0446154211782485,0.0974024178496762,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:5,headquarters,preanswer,-0.0711293287229494,-0.031493388700719,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:5,headquarters,subject,0.047399005036591,0.0958588775247335,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:6,headquarters,preanswer,-0.0696833911928051,-0.0233182723031324,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:6,headquarters,subject,0.0484169311342103,0.098003892045395,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:7,headquarters,preanswer,-0.0663512811023632,-0.0056858564197432,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:7,headquarters,subject,0.0520191139680808,0.1048732348078606,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:8,headquarters,preanswer,-0.0703127085062078,-0.0218267836334074,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:8,headquarters,subject,0.046376426634607,0.0961589214629402,0,all,all_families,smollm2_360m_instruct,instruct
headquarters:9,headquarters,preanswer,-0.0726458354687316,-0.038142749747517,-1,all,all_families,smollm2_360m_instruct,instruct
headquarters:9,headquarters,subject,0.3429485358989468,0.497014759181469,0,all,all_families,smollm2_360m_instruct,instruct
official_language:0,official_language,preanswer,-0.0624375209452356,-0.0171040171647772,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:0,official_language,subject,0.024577863113247,0.0710229944145562,0,all,all_families,smollm2_360m_instruct,instruct
official_language:1,official_language,preanswer,-0.0681458612333561,-0.0350269556191622,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:1,official_language,subject,0.0194452044562044,0.0715130292536581,0,all,all_families,smollm2_360m_instruct,instruct
official_language:10,official_language,preanswer,-0.0666518541616048,-0.0323485786862233,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:10,official_language,subject,0.02344481626699,0.0744842943534547,0,all,all_families,smollm2_360m_instruct,instruct
official_language:11,official_language,preanswer,-0.0536454577834632,-0.0013077778413015,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:11,official_language,subject,0.0353036713455438,0.0800871019635129,0,all,all_families,smollm2_360m_instruct,instruct
official_language:12,official_language,preanswer,-0.0593529294769478,-0.013262625637592,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:12,official_language,subject,0.3609745412421248,0.4932765673992096,0,all,all_families,smollm2_360m_instruct,instruct
official_language:13,official_language,preanswer,-0.0638407409414499,-0.0228801234168749,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:13,official_language,subject,0.0237656045755298,0.0724226562854122,0,all,all_families,smollm2_360m_instruct,instruct
official_language:14,official_language,preanswer,-0.0612113389440363,-0.0159481854780632,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:14,official_language,subject,0.3370756288869397,0.4718288405634024,0,all,all_families,smollm2_360m_instruct,instruct
official_language:15,official_language,preanswer,-0.0653947361580114,-0.0314777398153263,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:15,official_language,subject,0.0212964639838045,0.0733353287419852,0,all,all_families,smollm2_360m_instruct,instruct
official_language:16,official_language,preanswer,-0.060733240121301,-0.0092284728352929,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:16,official_language,subject,0.0255008135002343,0.0733504675182641,0,all,all_families,smollm2_360m_instruct,instruct
official_language:17,official_language,preanswer,-0.062240873953081,-0.0198221358598447,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:17,official_language,subject,0.0256373625569383,0.0743316269534475,0,all,all_families,smollm2_360m_instruct,instruct
official_language:2,official_language,preanswer,-0.0606298616188117,-0.0079751418647812,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:2,official_language,subject,0.0250830710819904,0.0728103351943633,0,all,all_families,smollm2_360m_instruct,instruct
official_language:3,official_language,preanswer,-0.0578717399478538,-0.0079306251205065,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:3,official_language,subject,0.3944566716056537,0.6459463724099538,0,all,all_families,smollm2_360m_instruct,instruct
official_language:4,official_language,preanswer,-0.0653263906418692,-0.0224628610646023,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:4,official_language,subject,0.0223761514210434,0.0721035637691909,0,all,all_families,smollm2_360m_instruct,instruct
official_language:5,official_language,preanswer,-0.0651087480741005,-0.0141318850949698,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:5,official_language,subject,0.3839105486415564,0.586260577408122,0,all,all_families,smollm2_360m_instruct,instruct
official_language:6,official_language,preanswer,-0.0633774955858825,-0.0167390286338094,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:6,official_language,subject,0.0229472799224359,0.0716236565700348,0,all,all_families,smollm2_360m_instruct,instruct
official_language:7,official_language,preanswer,-0.0651010073865617,-0.0254539507715141,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:7,official_language,subject,0.0234406080203103,0.0727690663188695,0,all,all_families,smollm2_360m_instruct,instruct
official_language:8,official_language,preanswer,-0.0540093939958109,0.0111427391860999,27,all,all_families,smollm2_360m_instruct,instruct
official_language:8,official_language,subject,0.0311575658201678,0.0714775525836968,0,all,all_families,smollm2_360m_instruct,instruct
official_language:9,official_language,preanswer,-0.0615658091996385,-0.007254738579778,-1,all,all_families,smollm2_360m_instruct,instruct
official_language:9,official_language,subject,0.0239196059541712,0.071979210511142,0,all,all_families,smollm2_360m_instruct,instruct
